group,annotator_id,mr_id,mr,sys_name,sys_output,fine_score,coarse_label,trust,anomaly_note,peer_mean,peer_scores
E,annotator_029,498,"name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]",tr2,"The Vaults is providing French food in the price range. They are located in the city centre near Raja Indian Cuisine and do not allow children. It is in the more than £30 price range, and a restaurant.",100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),72.5,"50,90,50,100"
E,annotator_029,498,"name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]",zhang,The Vaults is a French restaurant located in the city centre near Raja Indian Cuisine . It is not children friendly .,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),91.67,"100,95,80"
E,annotator_029,498,"name[The Vaults], eatType[restaurant], food[French], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]",zhaw1,A French restaurant named The Vaults is located near Raja Indian Cuisine in the city centre. It is not children friendly and is in the high price range.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),76.67,"50,100,80"
E,annotator_029,519,"name[The Waterman], eatType[pub], food[Italian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",dangnt,The Waterman is a cheap family friendly pub serving Italian food in the riverside area near Raja Indian Cuisine.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),100.0,"100,100"
E,annotator_029,519,"name[The Waterman], eatType[pub], food[Italian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",slug,The Waterman is a cheap Italian pub in the riverside area near Raja Indian Cuisine. It is family friendly.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),100.0,"100,100"
E,annotator_029,519,"name[The Waterman], eatType[pub], food[Italian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",tnt1,"The Waterman is a cheap, family friendly italian pub near Raja Indian Cuisine in the riverside area.",100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),95.0,"100,90"
E,annotator_029,519,"name[The Waterman], eatType[pub], food[Italian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",zhang,The Waterman is a cheap family friendly Italian pub in the riverside area near Raja Indian Cuisine .,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),96.67,"100,90,100"
E,annotator_029,519,"name[The Waterman], eatType[pub], food[Italian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",zhaw2,If you are looking for a cheap pub that serves Italian food in the riverside area then the Waterman is family friendly. It is located near Raja Indian Cuisine.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),70.0,"100,40"
E,annotator_029,537,"name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",adapt,The Waterman is a moderately priced family friendly Indian restaurant in Riverside near Raja Indian Cuisine .,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),94.75,"79,100,100,100"
E,annotator_029,537,"name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",nle,The Waterman is a kid friendly Indian restaurant near Raja Indian Cuisine in the riverside area with a moderate price range.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),87.5,"75,100"
E,annotator_029,537,"name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",sheff1,The Waterman is a moderately priced Indian restaurant in riverside near Raja Indian Cuisine it is kid friendly.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),77.5,"70,85"
E,annotator_029,537,"name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",tgen,"The Waterman is a moderately priced, kid friendly indian restaurant in the riverside area near Raja Indian Cuisine.",100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),99.0,"98,100"
E,annotator_029,537,"name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",tnt1,The Waterman is a moderately priced indian restaurant in riverside near Raja Indian Cuisine. It is kid friendly.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),77.5,"55,100"
E,annotator_029,557,"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",forge1,"The Wrestlers, which is in riverside near Raja Indian Cuisine, is an expensive pub that offers Japanese food. It is family-friendly.",100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),67.5,"50,85"
E,annotator_029,557,"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",gong,The Wrestlers is a japanese pub in the riverside area near Raja Indian Cuisine. It is children friendly and has a high price range.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),95.0,"100,90"
E,annotator_029,557,"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",sheff1,The Wrestlers is a high priced Japanese pub in riverside near Raja Indian Cuisine it is family friendly.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),100.0,"100,100,100"
E,annotator_029,557,"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",tgen,The Wrestlers is a children friendly japanese pub near Raja Indian Cuisine in the riverside area. It has a high price range.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),100.0,"100,100"
E,annotator_029,557,"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",zhang,The Wrestlers is a children friendly Japanese pub near Raja Indian Cuisine in the riverside area .,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),95.0,"100,90"
E,annotator_029,561,"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",dangnt,The Wrestlers is a family friendly pub serving Japanese food in the less than £20 price range. It is located in the riverside area near Raja Indian Cuisine.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),97.5,"100,95"
E,annotator_029,561,"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",forge3,"Family-friendly and less than £20, The Wrestlers pub is located near Raja Indian Cuisine, in the riverside area.",100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),75.0,"50,100"
E,annotator_029,561,"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",sheff2,The Wrestlers is a family friendly pub located near the Raja Indian Cuisine.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),82.5,"70,95"
E,annotator_029,561,"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",tgen,The Wrestlers is a family friendly pub serving japanese food in the riverside area near Raja Indian Cuisine. The price range is less than £20.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),100.0,"100,100"
E,annotator_029,561,"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",tnt1,The Wrestlers is a family friendly japanese pub in the riverside area near Raja Indian Cuisine. It has a price range of less than £20.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),99.0,"100,100,95,100,100"
E,annotator_029,573,"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]",adapt,"The Wrestlers is a restaurant that delivers Japanese food around around 30 pounds . It is not child friendly . Located in the city centre near Raja Indian Cuisine , it has a customer rating of 5 out of 5 .",100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),71.67,"50,95,70"
E,annotator_029,573,"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]",dangnt,The Wrestlers is a more than £30 priced Japanese pub near Raja Indian Cuisine in the city centre. It has a customer rating of 5 out of 5 and is not family-friendly.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),100.0,"100,100,100"
E,annotator_029,573,"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]",forge3,The Wrestlers is a more than £30 pub that serves Japanese food. It is not children-friendly and has a rating of 5 out of 5. It is located in the city centre area near Raja Indian Cuisine.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),97.5,"100,95"
E,annotator_029,573,"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]",zhang,The Wrestlers is a Japanese pub located in the city centre near Raja Indian Cuisine . It has a customer rating of 5 out of 5 and is not child friendly .,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),75.0,"50,100"
E,annotator_029,573,"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]",zhaw1,In the city centre near Raja Indian Cuisine is a pub called The Wrestlers. It serves Japanese food and has a customer rating of 5 out of 5. It is not children friendly and has a price range of more than £30.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),72.5,"50,95"
E,annotator_029,576,"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",dangnt,The Wrestlers is a family friendly pub providing Japanese food in the more than £30 price range. It is located in the riverside area. It is near Raja Indian Cuisine. Its customer rating is 5 out of 5.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),94.0,"98,90"
E,annotator_029,576,"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",gong,The Wrestlers is a japanese pub in the riverside area near Raja Indian Cuisine. It is children friendly and has a customer rating of 5 out of 5 and a price range of more than £30.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),82.5,"75,90"
E,annotator_029,576,"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",sheff2,"The Wrestlers is a pub located near the Raja Indian Cuisine. It is a family friendly, and serves Japanese food.",100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),62.5,"55,70"
E,annotator_029,576,"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]",tnt1,The Wrestlers is a child friendly japanese pub with a high price range and a customer rating of 5 out of 5. It is located near Raja Indian Cuisine in the riverside area.,100.0,ok,0.8871,ceiling-effect rater: score=100.0 (always gives 100),80.0,"80,80"
